"delivery_id","total_cbm","delivery_date","metro_name","city","zip","population","lat","lng"
"27174",0.367821888,2022-01-20,"Los Angeles, CA",La Habra,"90631",69064.0,33.94248,-117.95134
"34403",0.89913475,2022-02-16,"Los Angeles, CA",La Mirada,"90638",49227.0,33.90241,-118.0092
"32117",0.8602,2022-02-18,"Los Angeles, CA",La Mirada,"90638",49227.0,33.90241,-118.0092
"33567",0.48,2022-02-11,"Los Angeles, CA",La Mirada,"90638",49227.0,33.90241,-118.0092
"31760",0.4,2022-02-07,"Los Angeles, CA",La Mirada,"90638",49227.0,33.90241,-118.0092
"30784",1.714314,2022-02-03,"Los Angeles, CA",La Mirada,"90638",49227.0,33.90241,-118.0092
"32578",0.510494,2022-02-18,"Los Angeles, CA",La Mirada,"90638",49227.0,33.90241,-118.0092
"26578",3.0553995,2022-01-21,"Los Angeles, CA",La Mirada,"90638",49227.0,33.90241,-118.0092
"20813",1.075604,2022-01-20,"Los Angeles, CA",Cerritos,"90703",50589.0,33.86785,-118.06871
"37427",0.863784,2022-03-04,"Los Angeles, CA",Cerritos,"90703",50589.0,33.86785,-118.06871
"33691",0.98914825,2022-02-15,"Los Angeles, CA",Cerritos,"90703",50589.0,33.86785,-118.06871
"36328",1.507846,2022-02-24,"Los Angeles, CA",Lakewood,"90712",31217.0,33.84901,-118.14672
"34287",0.6789685,2022-02-15,"Los Angeles, CA",Lakewood,"90712",31217.0,33.84901,-118.14672
"30250",0.187704,2022-02-01,"Los Angeles, CA",Lakewood,"90712",31217.0,33.84901,-118.14672
"23573",0.36332425,2022-01-10,"Los Angeles, CA",Lakewood,"90712",31217.0,33.84901,-118.14672
"25892",0.45276,2022-01-12,"Los Angeles, CA",Lakewood,"90712",31217.0,33.84901,-118.14672
"27504",0.8243707499999999,2022-01-25,"Los Angeles, CA",Los Alamitos,"90720",22261.0,33.79557,-118.0636
"24226",2.68747225,2022-01-11,"Los Angeles, CA",Los Alamitos,"90720",22261.0,33.79557,-118.0636
"28760",0.5472,2022-01-27,"Los Angeles, CA",Los Alamitos,"90720",22261.0,33.79557,-118.0636
"24502",1.4679200000000001,2022-01-31,"Los Angeles, CA",San Pedro,"90732",22780.0,33.74507,-118.31012
"04328",0.8243707499999999,2022-02-23,"Los Angeles, CA",San Pedro,"90732",22780.0,33.74507,-118.31012
"32055",0.3024,2022-02-14,"Los Angeles, CA",Carson,"90746",27075.0,33.85888,-118.25526
"25148",0.5329309,2022-01-10,"Los Angeles, CA",Carson,"90746",27075.0,33.85888,-118.25526
"33011",0.5329309,2022-02-10,"Los Angeles, CA",Signal Hill,"90755",11545.0,33.80289,-118.16772
"31696",1.714314,2022-02-18,"Los Angeles, CA",Signal Hill,"90755",11545.0,33.80289,-118.16772
"25242",2.8393629,2022-01-24,"Los Angeles, CA",Signal Hill,"90755",11545.0,33.80289,-118.16772
"27303",0.5150145,2022-01-20,"Los Angeles, CA",Long Beach,"90802",38962.0,33.75021,-118.2114
"26118",1.0483375,2022-02-04,"Los Angeles, CA",Long Beach,"90802",38962.0,33.75021,-118.2114
"32187",1.37208,2022-02-08,"Los Angeles, CA",Long Beach,"90802",38962.0,33.75021,-118.2114
"25819",1.69912,2022-01-14,"Los Angeles, CA",Long Beach,"90802",38962.0,33.75021,-118.2114
"36531",1.507846,2022-02-28,"Los Angeles, CA",Long Beach,"90804",39239.0,33.78185,-118.14863
"24977",0.407067,2022-01-10,"Los Angeles, CA",Long Beach,"90806",41990.0,33.8045,-118.18762
"30039",0.90045,2022-02-01,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"29708",0.5185092,2022-02-01,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"35979",1.0658618,2022-02-23,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"25274",1.021815,2022-01-21,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"26739",1.075604,2022-01-17,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"25016",0.5329309,2022-01-13,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"23418",0.7266485,2022-01-10,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"26632",0.45276,2022-01-14,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"30166",0.187704,2022-02-01,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"30248",1.168009,2022-02-03,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"27275",0.5185092,2022-01-20,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"25015",0.5329309,2022-01-21,"Los Angeles, CA",Long Beach,"90808",39330.0,33.82406,-118.11239
"32515",0.5472,2022-02-10,"Los Angeles, CA",Long Beach,"90810",37251.0,33.81894,-118.2211
"32258",1.0972325,2022-02-08,"Los Angeles, CA",Long Beach,"90810",37251.0,33.81894,-118.2211
"33982",1.770334,2022-02-14,"Los Angeles, CA",Long Beach,"90814",19685.0,33.77163,-118.14362
"34863",0.61446,2022-02-17,"Los Angeles, CA",Long Beach,"90814",19685.0,33.77163,-118.14362
"36428",2.901103,2022-02-25,"Los Angeles, CA",Long Beach,"90814",19685.0,33.77163,-118.14362
"34570",0.320131,2022-02-16,"Los Angeles, CA",Long Beach,"90814",19685.0,33.77163,-118.14362
"35960",0.510494,2022-02-23,"Los Angeles, CA",Altadena,"91001",37818.0,34.19544,-118.13796
"30970",0.424402,2022-02-03,"Los Angeles, CA",Altadena,"91001",37818.0,34.19544,-118.13796
"02411",0.5472,2022-01-27,"Los Angeles, CA",Altadena,"91001",37818.0,34.19544,-118.13796
"30237",0.7266485,2022-02-22,"Los Angeles, CA",Altadena,"91001",37818.0,34.19544,-118.13796
"34198",0.654762,2022-02-15,"Los Angeles, CA",Arcadia,"91006",32958.0,34.13603,-118.02679
"34258",0.8602,2022-02-22,"Los Angeles, CA",Arcadia,"91006",32958.0,34.13603,-118.02679
"33528",1.7884425,2022-02-10,"Los Angeles, CA",Arcadia,"91006",32958.0,34.13603,-118.02679
"26368",0.45276,2022-02-04,"Los Angeles, CA",Arcadia,"91006",32958.0,34.13603,-118.02679
"30263",0.248724,2022-02-01,"Los Angeles, CA",Sierra Madre,"91024",10932.0,34.16871,-118.05036
"25680",0.89208,2022-01-12,"Los Angeles, CA",Sierra Madre,"91024",10932.0,34.16871,-118.05036
"28481",0.57900375,2022-02-03,"Los Angeles, CA",Sierra Madre,"91024",10932.0,34.16871,-118.05036
"26907",2.7124532500000003,2022-01-24,"Los Angeles, CA",Sierra Madre,"91024",10932.0,34.16871,-118.05036
"25144",0.5329309,2022-01-31,"Los Angeles, CA",Sunland,"91040",20049.0,34.26177,-118.33715
"34730",0.477057,2022-02-17,"Los Angeles, CA",Pasadena,"91104",37874.0,34.16784,-118.12348
"28736",0.5472,2022-01-27,"Los Angeles, CA",Pasadena,"91104",37874.0,34.16784,-118.12348
"35576",1.7844475,2022-02-22,"Los Angeles, CA",Pasadena,"91104",37874.0,34.16784,-118.12348
"24982",0.407067,2022-01-11,"Los Angeles, CA",Pasadena,"91104",37874.0,34.16784,-118.12348
"34066",1.016921424,2022-02-14,"Los Angeles, CA",Pasadena,"91104",37874.0,34.16784,-118.12348
"27369",0.367821888,2022-01-20,"Los Angeles, CA",Pasadena,"91104",37874.0,34.16784,-118.12348
"37000",0.6018309,2022-03-02,"Los Angeles, CA",Pasadena,"91106",25543.0,34.13867,-118.1282
"33721",0.53284825,2022-02-11,"Los Angeles, CA",Pasadena,"91106",25543.0,34.13867,-118.1282
"35730",0.248724,2022-02-23,"Los Angeles, CA",Pasadena,"91106",25543.0,34.13867,-118.1282
"25339",0.6018309,2022-01-25,"Los Angeles, CA",Pasadena,"91106",25543.0,34.13867,-118.1282
"34117",0.5317065,2022-02-14,"Los Angeles, CA",San Marino,"91108",13375.0,34.12234,-118.11341
"27361",0.187704,2022-01-27,"Los Angeles, CA",San Marino,"91108",13375.0,34.12234,-118.11341
"18901",1.37208,2022-01-12,"Los Angeles, CA",Glendale,"91201",23281.0,34.17031,-118.28913
"33037",0.5472,2022-02-10,"Los Angeles, CA",Glendale,"91201",23281.0,34.17031,-118.28913
"34968",1.63259075,2022-03-03,"Los Angeles, CA",Glendale,"91203",15410.0,34.15298,-118.26419
"31755",0.4,2022-02-07,"Los Angeles, CA",Glendale,"91203",15410.0,34.15298,-118.26419
"29855",2.28332725,2022-01-31,"Los Angeles, CA",Glendale,"91203",15410.0,34.15298,-118.26419
"33859",0.532753,2022-02-17,"Los Angeles, CA",Glendale,"91203",15410.0,34.15298,-118.26419
"24759",0.320131,2022-01-10,"Los Angeles, CA",Glendale,"91203",15410.0,34.15298,-118.26419
"36587",0.5472,2022-02-28,"Los Angeles, CA",Glendale,"91207",11031.0,34.18361,-118.25864
"22667",1.08997275,2022-01-27,"Los Angeles, CA",La Crescenta,"91214",30787.0,34.23671,-118.24925
"36896",0.248724,2022-03-02,"Los Angeles, CA",La Crescenta,"91214",30787.0,34.23671,-118.24925
"04373",0.57900375,2022-02-23,"Los Angeles, CA",La Crescenta,"91214",30787.0,34.23671,-118.24925
"32558",0.57900375,2022-02-09,"Los Angeles, CA",La Crescenta,"91214",30787.0,34.23671,-118.24925
"35665",0.65535612,2022-02-22,"Los Angeles, CA",La Crescenta,"91214",30787.0,34.23671,-118.24925
"30957",1.423872,2022-02-02,"Los Angeles, CA",La Crescenta,"91214",30787.0,34.23671,-118.24925
"32120",0.48,2022-02-08,"Los Angeles, CA",Agoura Hills,"91301",26334.0,34.12274,-118.7572
"35910",0.78648,2022-02-23,"Los Angeles, CA",West Hills,"91307",26341.0,34.20164,-118.66216
"30753",1.96944825,2022-02-03,"Los Angeles, CA",West Hills,"91307",26341.0,34.20164,-118.66216
"26426",2.902146,2022-01-17,"Los Angeles, CA",West Hills,"91307",26341.0,34.20164,-118.66216
"30344",0.187704,2022-02-01,"Los Angeles, CA",Chatsworth,"91311",40839.0,34.28937,-118.60742
"35101",0.910985,2022-02-18,"Los Angeles, CA",Encino,"91316",30499.0,34.16039,-118.51669
"31475",0.4,2022-02-07,"Los Angeles, CA",Encino,"91316",30499.0,34.16039,-118.51669
"27538",0.76335075,2022-01-31,"Los Angeles, CA",Encino,"91316",30499.0,34.16039,-118.51669
"30518",0.65535612,2022-02-02,"Los Angeles, CA",Encino,"91316",30499.0,34.16039,-118.51669
"31418",0.4,2022-02-07,"Los Angeles, CA",Pacoima,"91331",105458.0,34.25562,-118.42076
"27532",0.248724,2022-01-25,"Los Angeles, CA",Pacoima,"91331",105458.0,34.25562,-118.42076
"26281",1.59182,2022-01-14,"Los Angeles, CA",Pacoima,"91331",105458.0,34.25562,-118.42076
"34809",1.82964775,2022-02-17,"Los Angeles, CA",Pacoima,"91331",105458.0,34.25562,-118.42076
"33850",0.6789685,2022-02-14,"Los Angeles, CA",North Hills,"91343",66743.0,34.23827,-118.48067
"32599",0.510494,2022-02-18,"Los Angeles, CA",North Hills,"91343",66743.0,34.23827,-118.48067
"33433",1.54627275,2022-03-01,"Los Angeles, CA",Santa Clarita,"91350",36173.0,34.43357,-118.50074
"29530",2.7521499,2022-01-28,"Los Angeles, CA",Santa Clarita,"91350",36173.0,34.43357,-118.50074
"34694",1.577123,2022-02-16,"Los Angeles, CA",Santa Clarita,"91350",36173.0,34.43357,-118.50074
"34494",0.320131,2022-02-16,"Los Angeles, CA",Valencia,"91354",32544.0,34.46493,-118.55428
"28712",0.57900375,2022-01-27,"Los Angeles, CA",Valencia,"91354",32544.0,34.46493,-118.55428
"25012",0.5329309,2022-01-31,"Los Angeles, CA",Tarzana,"91356",29822.0,34.15508,-118.54751
"33698",0.4563,2022-02-14,"Los Angeles, CA",Tarzana,"91356",29822.0,34.15508,-118.54751
"32538",0.57900375,2022-02-09,"Los Angeles, CA",Tarzana,"91356",29822.0,34.15508,-118.54751
"25604",0.647424736,2022-01-12,"Los Angeles, CA",Tarzana,"91356",29822.0,34.15508,-118.54751
"34348",1.9865890000000002,2022-02-16,"Los Angeles, CA",Santa Clarita,"91390",19168.0,34.52287,-118.39215
"29059",0.647424736,2022-01-26,"Los Angeles, CA",Santa Clarita,"91390",19168.0,34.52287,-118.39215
"22303",0.820736,2022-01-21,"Los Angeles, CA",Van Nuys,"91401",39755.0,34.17812,-118.43146
"33016",1.9561439999999999,2022-02-10,"Los Angeles, CA",Van Nuys,"91401",39755.0,34.17812,-118.43146
"29760",1.448404875,2022-01-31,"Los Angeles, CA",Van Nuys,"91401",39755.0,34.17812,-118.43146
"36399",0.870052875,2022-02-25,"Los Angeles, CA",Van Nuys,"91401",39755.0,34.17812,-118.43146
"36622",0.5472,2022-02-28,"Los Angeles, CA",Sherman Oaks,"91403",25156.0,34.14659,-118.46286
"27591",0.187704,2022-01-21,"Los Angeles, CA",Sherman Oaks,"91403",25156.0,34.14659,-118.46286
"28905",0.673397,2022-01-26,"Los Angeles, CA",Sherman Oaks,"91403",25156.0,34.14659,-118.46286
"26507",0.9701835,2022-01-24,"Los Angeles, CA",Sherman Oaks,"91403",25156.0,34.14659,-118.46286
"26743",1.9692343749999999,2022-01-18,"Los Angeles, CA",Sherman Oaks,"91403",25156.0,34.14659,-118.46286
"28017",0.248724,2022-01-21,"Los Angeles, CA",Van Nuys,"91405",55506.0,34.20109,-118.44816
"28850",0.503343,2022-01-26,"Los Angeles, CA",Van Nuys,"91405",55506.0,34.20109,-118.44816
"33702",0.851907,2022-02-15,"Los Angeles, CA",Van Nuys,"91411",26111.0,34.17838,-118.4593
"26785",0.450138,2022-01-18,"Los Angeles, CA",Van Nuys,"91411",26111.0,34.17838,-118.4593
"33690",0.532753,2022-02-11,"Los Angeles, CA",Sherman Oaks,"91423",33172.0,34.14852,-118.43272
"26980",0.477057,2022-01-19,"Los Angeles, CA",Sherman Oaks,"91423",33172.0,34.14852,-118.43272
"22680",0.187704,2022-01-27,"Los Angeles, CA",Sherman Oaks,"91423",33172.0,34.14852,-118.43272
"26403",1.69912,2022-01-17,"Los Angeles, CA",Sherman Oaks,"91423",33172.0,34.14852,-118.43272
"25418",0.670737,2022-01-11,"Los Angeles, CA",Sherman Oaks,"91423",33172.0,34.14852,-118.43272
"36628",2.237532,2022-02-28,"Los Angeles, CA",Encino,"91436",15292.0,34.15087,-118.49229
"26881",0.320131,2022-01-18,"Los Angeles, CA",Encino,"91436",15292.0,34.15087,-118.49229
"25315",2.237532,2022-01-11,"Los Angeles, CA",Burbank,"91501",20511.0,34.20052,-118.29583
"34038",0.532753,2022-02-14,"Los Angeles, CA",Burbank,"91505",30902.0,34.17478,-118.34681
"32791",0.5329309,2022-02-09,"Los Angeles, CA",Burbank,"91505",30902.0,34.17478,-118.34681
"29998",0.269854,2022-02-01,"Los Angeles, CA",Burbank,"91505",30902.0,34.17478,-118.34681
"30542",0.76335075,2022-02-02,"Los Angeles, CA",Burbank,"91505",30902.0,34.17478,-118.34681
"31676",0.712746,2022-02-07,"Los Angeles, CA",Burbank,"91505",30902.0,34.17478,-118.34681
"37379",0.647424736,2022-03-03,"Los Angeles, CA",North Hollywood,"91602",19672.0,34.15106,-118.36634
"36280",0.5648679999999999,2022-02-24,"Los Angeles, CA",North Hollywood,"91602",19672.0,34.15106,-118.36634
"28518",2.519981,2022-01-25,"Los Angeles, CA",North Hollywood,"91602",19672.0,34.15106,-118.36634
"27868",0.590996424,2022-01-21,"Los Angeles, CA",North Hollywood,"91602",19672.0,34.15106,-118.36634
"24433",0.399,2022-01-21,"Los Angeles, CA",North Hollywood,"91602",19672.0,34.15106,-118.36634
"25595",1.3495493749999998,2022-01-12,"Los Angeles, CA",North Hollywood,"91602",19672.0,34.15106,-118.36634
"36552",0.57900375,2022-02-28,"Los Angeles, CA",Studio City,"91604",32910.0,34.13881,-118.39352
"36469",0.5472,2022-02-25,"Los Angeles, CA",Studio City,"91604",32910.0,34.13881,-118.39352
"33059",1.075604,2022-02-10,"Los Angeles, CA",Studio City,"91604",32910.0,34.13881,-118.39352
"30831",1.23714325,2022-02-02,"Los Angeles, CA",Studio City,"91604",32910.0,34.13881,-118.39352
"31201",0.79591,2022-02-03,"Los Angeles, CA",Studio City,"91604",32910.0,34.13881,-118.39352
"29984",1.075604,2022-02-01,"Los Angeles, CA",Studio City,"91604",32910.0,34.13881,-118.39352
"22734",0.9143525,2022-01-27,"Los Angeles, CA",North Hollywood,"91606",44295.0,34.18659,-118.38871
"27904",1.69912,2022-01-21,"Los Angeles, CA",North Hollywood,"91606",44295.0,34.18659,-118.38871
"27991",0.647424736,2022-01-21,"Los Angeles, CA",Covina,"91722",34631.0,34.09726,-117.90616
"21257",0.367821888,2022-01-25,"Los Angeles, CA",Covina,"91722",34631.0,34.09726,-117.90616
"31574",0.4,2022-02-15,"Los Angeles, CA",Covina,"91724",26717.0,34.08071,-117.85502
"34246",0.65535612,2022-02-15,"Los Angeles, CA",El Monte,"91732",62905.0,34.07343,-118.01445
"28733",0.5472,2022-01-26,"Los Angeles, CA",Glendora,"91740",25877.0,34.11878,-117.8539
"31643",0.4,2022-02-07,"Los Angeles, CA",Hacienda Heights,"91745",55202.0,33.99931,-117.97325
"24526",0.8816885000000001,2022-01-17,"Los Angeles, CA",Hacienda Heights,"91745",55202.0,33.99931,-117.97325
"30057",2.164673,2022-02-02,"Los Angeles, CA",Monterey Park,"91755",26803.0,34.048,-118.11499
"02164",0.57900375,2022-02-18,"Los Angeles, CA",Monterey Park,"91755",26803.0,34.048,-118.11499
"25233",0.424402,2022-02-03,"Los Angeles, CA",Diamond Bar,"91765",46593.0,33.98822,-117.81446
"32576",0.510494,2022-02-09,"Los Angeles, CA",Diamond Bar,"91765",46593.0,33.98822,-117.81446
"23460",1.07607025,2022-01-10,"Los Angeles, CA",Diamond Bar,"91765",46593.0,33.98822,-117.81446
"24793",0.500118,2022-01-11,"Los Angeles, CA",Diamond Bar,"91765",46593.0,33.98822,-117.81446
"29076",0.45276,2022-01-26,"Los Angeles, CA",San Dimas,"91773",34007.0,34.11004,-117.80981
"28700",2.18932875,2022-01-27,"Los Angeles, CA",San Gabriel,"91776",38664.0,34.08988,-118.09492
"36336",2.34578,2022-02-24,"Los Angeles, CA",San Gabriel,"91776",38664.0,34.08988,-118.09492
"36747",0.5472,2022-03-01,"Los Angeles, CA",West Covina,"91792",29619.0,34.02584,-117.89993
"34239",0.9564095,2022-02-15,"Los Angeles, CA",Alhambra,"91801",54768.0,34.09073,-118.12757
"24796",1.423872,2022-01-24,"Los Angeles, CA",Alhambra,"91801",54768.0,34.09073,-118.12757
"31784",1.9634719999999999,2022-02-07,"Los Angeles, CA",Alhambra,"91801",54768.0,34.09073,-118.12757
"31362",0.910985,2022-02-07,"Los Angeles, CA",Alhambra,"91803",29567.0,34.07494,-118.14621
"30850",1.3961145,2022-02-04,"Los Angeles, CA",Alhambra,"91803",29567.0,34.07494,-118.14621
"37077",0.654762,2022-03-02,"Los Angeles, CA",Alhambra,"91803",29567.0,34.07494,-118.14621
"34429",1.5974995,2022-02-16,"Los Angeles, CA",Irvine,"92614",27187.0,33.68165,-117.83293
"31706",0.45276,2022-02-07,"Los Angeles, CA",Irvine,"92614",27187.0,33.68165,-117.83293
"30095",1.112194125,2022-02-01,"Los Angeles, CA",Irvine,"92614",27187.0,33.68165,-117.83293
"33772",0.53284825,2022-02-11,"Los Angeles, CA",Irvine,"92614",27187.0,33.68165,-117.83293
"24391",0.542626,2022-01-13,"Los Angeles, CA",Irvine,"92614",27187.0,33.68165,-117.83293
"36794",1.357698,2022-03-01,"Los Angeles, CA",Irvine,"92614",27187.0,33.68165,-117.83293
"31372",0.450138,2022-02-07,"Los Angeles, CA",Irvine,"92614",27187.0,33.68165,-117.83293
"36125",1.0972325,2022-02-24,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"34076",1.197468,2022-02-18,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"29358",0.5472,2022-01-28,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"32201",0.48,2022-02-08,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"31060",0.7885615,2022-02-03,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"27427",0.248724,2022-01-27,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"24731",0.320131,2022-01-10,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"25871",0.647424736,2022-01-14,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"26990",0.407067,2022-01-19,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"26456",0.9712692,2022-01-17,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"29700",2.32451162,2022-02-28,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"36602",2.219184,2022-02-28,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"37216",0.919107,2022-03-03,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"31512",1.96944825,2022-02-07,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"28964",2.7546375000000003,2022-01-26,"Los Angeles, CA",Irvine,"92618",48997.0,33.66816,-117.73421
"30787",0.625118,2022-02-02,"Los Angeles, CA",Irvine,"92620",52569.0,33.7126,-117.75069
"31734",0.6018309,2022-02-07,"Los Angeles, CA",Irvine,"92620",52569.0,33.7126,-117.75069
"17983",1.0483375,2022-01-14,"Los Angeles, CA",Irvine,"92620",52569.0,33.7126,-117.75069
"37049",1.577123,2022-03-02,"Los Angeles, CA",Irvine,"92620",52569.0,33.7126,-117.75069
"29328",0.5472,2022-01-28,"Los Angeles, CA",Irvine,"92620",52569.0,33.7126,-117.75069
"29330",0.5472,2022-01-28,"Los Angeles, CA",Irvine,"92620",52569.0,33.7126,-117.75069
"23387",0.7266485,2022-01-10,"Los Angeles, CA",Irvine,"92620",52569.0,33.7126,-117.75069
